,Bus,Module,Date,Change
22,106,Module 3,01/04/2018 10:44:10,1
23,106,Module 3,01/05/2018 06:41:41,1
24,106,Module 4,07/15/2016 06:10:05,0
25,106,Module 4,07/26/2017 12:01:35,0
26,106,Module 4,07/26/2017 12:10:50,0
27,106,Module 4,07/26/2017 12:16:04,0
28,106,Module 4,07/26/2017 12:26:38,0
29,106,Module 4,12/19/2017 06:14:15,1
30,106,Module 4,01/04/2018 10:44:10,1
31,106,Module 4,01/05/2018 06:41:41,1
32,106,Module 5,07/15/2016 06:10:05,0
33,106,Module 5,07/26/2017 12:01:35,1
34,106,Module 5,07/26/2017 12:10:50,1
35,106,Module 5,07/26/2017 12:16:04,1
36,106,Module 5,07/26/2017 12:26:38,1
37,106,Module 5,12/19/2017 06:14:15,1
38,106,Module 5,01/04/2018 10:44:10,1
39,106,Module 5,01/05/2018 06:41:41,1
40,106,Module 6,07/15/2016 06:10:05,0
41,106,Module 6,07/26/2017 12:01:35,1
42,106,Module 6,07/26/2017 12:10:50,1
43,106,Module 6,07/26/2017 12:16:04,1
44,106,Module 6,07/26/2017 12:26:38,1
45,106,Module 6,12/19/2017 06:14:15,1
46,106,Module 6,01/04/2018 10:44:10,1
47,106,Module 6,01/05/2018 06:41:41,1
48,106,Module 7,07/15/2016 06:10:05,0
49,106,Module 7,07/26/2017 12:01:35,0
50,106,Module 7,07/26/2017 12:10:50,0
51,106,Module 7,07/26/2017 12:16:04,0
52,106,Module 7,07/26/2017 12:26:38,0
53,106,Module 7,12/19/2017 06:14:15,0
54,106,Module 7,01/04/2018 10:44:10,1
55,106,Module 7,01/05/2018 06:41:41,1
56,106,Module 8,07/15/2016 06:10:05,0
57,106,Module 8,07/26/2017 12:01:35,0
58,106,Module 8,07/26/2017 12:10:50,0
59,106,Module 8,07/26/2017 12:16:04,0
60,106,Module 8,07/26/2017 12:26:38,0
61,106,Module 8,12/19/2017 06:14:15,1
62,106,Module 8,01/04/2018 10:44:10,1
63,106,Module 8,01/05/2018 06:41:41,1
64,106,Module 9,07/15/2016 06:10:05,0
65,106,Module 9,07/26/2017 12:01:35,1
66,106,Module 9,07/26/2017 12:10:50,1
67,106,Module 9,07/26/2017 12:16:04,1
68,106,Module 9,07/26/2017 12:26:38,1
69,106,Module 9,12/19/2017 06:14:15,1
70,106,Module 9,01/04/2018 10:44:10,1
71,106,Module 9,01/05/2018 06:41:41,1
72,106,Module 10,07/15/2016 06:10:05,0
73,106,Module 10,07/26/2017 12:01:35,0
74,106,Module 10,07/26/2017 12:10:50,0
75,106,Module 10,07/26/2017 12:16:04,0
76,106,Module 10,07/26/2017 12:26:38,0
77,106,Module 10,12/19/2017 06:14:15,0
78,106,Module 10,01/04/2018 10:44:10,1
79,106,Module 10,01/05/2018 06:41:41,1
80,106,Module 11,07/15/2016 06:10:05,0
81,106,Module 11,07/26/2017 12:01:35,0
82,106,Module 11,07/26/2017 12:10:50,0
83,106,Module 11,07/26/2017 12:16:04,0
84,106,Module 11,07/26/2017 12:26:38,0
85,106,Module 11,12/19/2017 06:14:15,1
86,106,Module 11,01/04/2018 10:44:10,1
87,106,Module 11,01/05/2018 06:41:41,1
88,106,Module 12,07/15/2016 06:10:05,0
89,106,Module 12,07/26/2017 12:01:35,0
90,106,Module 12,07/26/2017 12:10:50,0
91,106,Module 12,07/26/2017 12:16:04,0
92,106,Module 12,07/26/2017 12:26:38,0
93,106,Module 12,12/19/2017 06:14:15,0
94,106,Module 12,01/04/2018 10:44:10,1
95,106,Module 12,01/05/2018 06:41:41,1
96,106,Module 13,07/15/2016 06:10:05,0
97,106,Module 13,07/26/2017 12:01:35,0
98,106,Module 13,07/26/2017 12:10:50,0
99,106,Module 13,07/26/2017 12:16:04,0
100,106,Module 13,07/26/2017 12:26:38,0
101,106,Module 13,12/19/2017 06:14:15,1
102,106,Module 13,01/04/2018 10:44:10,1
103,106,Module 13,01/05/2018 06:41:41,1
104,106,Module 14,07/15/2016 06:10:05,0
105,106,Module 14,07/26/2017 12:01:35,0
106,106,Module 14,07/26/2017 12:10:50,0
107,106,Module 14,07/26/2017 12:16:04,0
108,106,Module 14,07/26/2017 12:26:38,0
109,106,Module 14,12/19/2017 06:14:15,0
110,106,Module 14,01/04/2018 10:44:10,1
111,106,Module 14,01/05/2018 06:41:41,1
112,106,Module 15,07/15/2016 06:10:05,0
113,106,Module 15,07/26/2017 12:01:35,0
114,106,Module 15,07/26/2017 12:10:50,0
115,106,Module 15,07/26/2017 12:16:04,0
116,106,Module 15,07/26/2017 12:26:38,0
117,106,Module 15,12/19/2017 06:14:15,1
118,106,Module 15,01/04/2018 10:44:10,1
119,106,Module 15,01/05/2018 06:41:41,1
120,106,Module 16,07/15/2016 06:10:05,0
121,106,Module 16,07/26/2017 12:01:35,0
122,106,Module 16,07/26/2017 12:10:50,0
123,106,Module 16,07/26/2017 12:16:04,0
124,106,Module 16,07/26/2017 12:26:38,0
125,106,Module 16,12/19/2017 06:14:15,0
126,106,Module 16,01/04/2018 10:44:10,1
127,106,Module 16,01/05/2018 06:41:41,1
0,107,Module 1,08/10/2016 11:46:49,0
1,107,Module 1,12/05/2016 13:26:29,0
2,107,Module 1,04/24/2017 08:00:24,0
3,107,Module 1,08/24/2017 12:17:02,1
4,107,Module 1,12/14/2017 06:14:36,1
5,107,Module 1,03/28/2018 08:45:15,1
6,107,Module 2,08/10/2016 11:46:49,0
7,107,Module 2,12/05/2016 13:26:29,0
8,107,Module 2,04/24/2017 08:00:24,0
9,107,Module 2,08/24/2017 12:17:02,0
10,107,Module 2,12/14/2017 06:14:36,0
11,107,Module 2,03/28/2018 08:45:15,0
12,107,Module 3,08/10/2016 11:46:49,0
13,107,Module 3,12/05/2016 13:26:29,0
14,107,Module 3,04/24/2017 08:00:24,0
15,107,Module 3,08/24/2017 12:17:02,0
16,107,Module 3,12/14/2017 06:14:36,0
17,107,Module 3,03/28/2018 08:45:15,1
18,107,Module 4,08/10/2016 11:46:49,0
19,107,Module 4,12/05/2016 13:26:29,0
20,107,Module 4,04/24/2017 08:00:24,0
21,107,Module 4,08/24/2017 12:17:02,0
22,107,Module 4,12/14/2017 06:14:36,0
23,107,Module 4,03/28/2018 08:45:15,1
24,107,Module 5,08/10/2016 11:46:49,0
25,107,Module 5,12/05/2016 13:26:29,0
26,107,Module 5,04/24/2017 08:00:24,0
27,107,Module 5,08/24/2017 12:17:02,0
28,107,Module 5,12/14/2017 06:14:36,0
29,107,Module 5,03/28/2018 08:45:15,1
30,107,Module 6,08/10/2016 11:46:49,0
31,107,Module 6,12/05/2016 13:26:29,0
32,107,Module 6,04/24/2017 08:00:24,0
33,107,Module 6,08/24/2017 12:17:02,0
34,107,Module 6,12/14/2017 06:14:36,1
35,107,Module 6,03/28/2018 08:45:15,1
36,107,Module 7,08/10/2016 11:46:49,0
37,107,Module 7,12/05/2016 13:26:29,0
38,107,Module 7,04/24/2017 08:00:24,0
39,107,Module 7,08/24/2017 12:17:02,0
40,107,Module 7,12/14/2017 06:14:36,0
41,107,Module 7,03/28/2018 08:45:15,0
42,107,Module 8,08/10/2016 11:46:49,0
43,107,Module 8,12/05/2016 13:26:29,0
44,107,Module 8,04/24/2017 08:00:24,0
45,107,Module 8,08/24/2017 12:17:02,0
46,107,Module 8,12/14/2017 06:14:36,1
47,107,Module 8,03/28/2018 08:45:15,1
48,107,Module 9,08/10/2016 11:46:49,0
49,107,Module 9,12/05/2016 13:26:29,0
50,107,Module 9,04/24/2017 08:00:24,0
51,107,Module 9,08/24/2017 12:17:02,1
52,107,Module 9,12/14/2017 06:14:36,1
53,107,Module 9,03/28/2018 08:45:15,1
54,107,Module 10,08/10/2016 11:46:49,0
55,107,Module 10,12/05/2016 13:26:29,0
56,107,Module 10,04/24/2017 08:00:24,0
57,107,Module 10,08/24/2017 12:17:02,1
58,107,Module 10,12/14/2017 06:14:36,1
59,107,Module 10,03/28/2018 08:45:15,1
60,107,Module 11,08/10/2016 11:46:49,0
61,107,Module 11,12/05/2016 13:26:29,0
62,107,Module 11,04/24/2017 08:00:24,0
63,107,Module 11,08/24/2017 12:17:02,0
64,107,Module 11,12/14/2017 06:14:36,1
65,107,Module 11,03/28/2018 08:45:15,1
66,107,Module 12,08/10/2016 11:46:49,0
67,107,Module 12,12/05/2016 13:26:29,0
68,107,Module 12,04/24/2017 08:00:24,1
69,107,Module 12,08/24/2017 12:17:02,1
70,107,Module 12,12/14/2017 06:14:36,1
71,107,Module 12,03/28/2018 08:45:15,1
72,107,Module 13,08/10/2016 11:46:49,0
73,107,Module 13,12/05/2016 13:26:29,0
74,107,Module 13,04/24/2017 08:00:24,0
75,107,Module 13,08/24/2017 12:17:02,0
76,107,Module 13,12/14/2017 06:14:36,1
77,107,Module 13,03/28/2018 08:45:15,1
78,107,Module 14,08/10/2016 11:46:49,0
79,107,Module 14,12/05/2016 13:26:29,0
80,107,Module 14,04/24/2017 08:00:24,0
81,107,Module 14,08/24/2017 12:17:02,0
82,107,Module 14,12/14/2017 06:14:36,1
83,107,Module 14,03/28/2018 08:45:15,1
84,107,Module 15,08/10/2016 11:46:49,0
85,107,Module 15,12/05/2016 13:26:29,0
86,107,Module 15,04/24/2017 08:00:24,0
87,107,Module 15,08/24/2017 12:17:02,0
88,107,Module 15,12/14/2017 06:14:36,1
89,107,Module 15,03/28/2018 08:45:15,1
90,107,Module 16,08/10/2016 11:46:49,0
91,107,Module 16,12/05/2016 13:26:29,0
92,107,Module 16,04/24/2017 08:00:24,0
93,107,Module 16,08/24/2017 12:17:02,0
94,107,Module 16,12/14/2017 06:14:36,0
95,107,Module 16,03/28/2018 08:45:15,1
0,108,Module 1,05/05/2016 08:39:08,0
1,108,Module 1,12/13/2016 12:00:40,0
2,108,Module 1,04/05/2017 08:34:37,1
3,108,Module 1,08/17/2018 06:45:41,1
4,108,Module 2,05/05/2016 08:39:08,0
5,108,Module 2,12/13/2016 12:00:40,1
6,108,Module 2,04/05/2017 08:34:37,1
7,108,Module 2,08/17/2018 06:45:41,1
8,108,Module 3,05/05/2016 08:39:08,0
9,108,Module 3,12/13/2016 12:00:40,1
10,108,Module 3,04/05/2017 08:34:37,1
11,108,Module 3,08/17/2018 06:45:41,1
12,108,Module 4,05/05/2016 08:39:08,0
13,108,Module 4,12/13/2016 12:00:40,0
14,108,Module 4,04/05/2017 08:34:37,0
15,108,Module 4,08/17/2018 06:45:41,1
16,108,Module 5,05/05/2016 08:39:08,0
17,108,Module 5,12/13/2016 12:00:40,0
18,108,Module 5,04/05/2017 08:34:37,1
19,108,Module 5,08/17/2018 06:45:41,1
20,108,Module 6,05/05/2016 08:39:08,0
21,108,Module 6,12/13/2016 12:00:40,0
22,108,Module 6,04/05/2017 08:34:37,1
23,108,Module 6,08/17/2018 06:45:41,1
24,108,Module 7,05/05/2016 08:39:08,0
25,108,Module 7,12/13/2016 12:00:40,0
26,108,Module 7,04/05/2017 08:34:37,1
27,108,Module 7,08/17/2018 06:45:41,1
28,108,Module 8,05/05/2016 08:39:08,0
29,108,Module 8,12/13/2016 12:00:40,0
30,108,Module 8,04/05/2017 08:34:37,1
31,108,Module 8,08/17/2018 06:45:41,1
32,108,Module 9,05/05/2016 08:39:08,0
33,108,Module 9,12/13/2016 12:00:40,1
34,108,Module 9,04/05/2017 08:34:37,1
35,108,Module 9,08/17/2018 06:45:41,1
36,108,Module 10,05/05/2016 08:39:08,0
37,108,Module 10,12/13/2016 12:00:40,1
38,108,Module 10,04/05/2017 08:34:37,1
39,108,Module 10,08/17/2018 06:45:41,1
40,108,Module 11,05/05/2016 08:39:08,0
41,108,Module 11,12/13/2016 12:00:40,0
42,108,Module 11,04/05/2017 08:34:37,1
43,108,Module 11,08/17/2018 06:45:41,1
44,108,Module 12,05/05/2016 08:39:08,0
45,108,Module 12,12/13/2016 12:00:40,0
46,108,Module 12,04/05/2017 08:34:37,0
47,108,Module 12,08/17/2018 06:45:41,1
48,108,Module 13,05/05/2016 08:39:08,0
49,108,Module 13,12/13/2016 12:00:40,0
50,108,Module 13,04/05/2017 08:34:37,1
51,108,Module 13,08/17/2018 06:45:41,1
52,108,Module 14,05/05/2016 08:39:08,0
53,108,Module 14,12/13/2016 12:00:40,0
54,108,Module 14,04/05/2017 08:34:37,1
55,108,Module 14,08/17/2018 06:45:41,1
56,108,Module 15,05/05/2016 08:39:08,0
57,108,Module 15,12/13/2016 12:00:40,0
58,108,Module 15,04/05/2017 08:34:37,1
59,108,Module 15,08/17/2018 06:45:41,1
60,108,Module 16,05/05/2016 08:39:08,0
61,108,Module 16,12/13/2016 12:00:40,0
62,108,Module 16,04/05/2017 08:34:37,0
63,108,Module 16,08/17/2018 06:45:41,0
0,109,Module 1,12/12/2016 06:54:04,0
1,109,Module 1,01/17/2017 07:34:44,0
2,109,Module 1,08/26/2017 11:40:19,0
3,109,Module 1,11/10/2017 10:00:13,0
4,109,Module 1,04/10/2018 10:47:41,0
5,109,Module 2,12/12/2016 06:54:04,0
6,109,Module 2,01/17/2017 07:34:44,0
7,109,Module 2,08/26/2017 11:40:19,0
8,109,Module 2,11/10/2017 10:00:13,0
9,109,Module 2,04/10/2018 10:47:41,0
10,109,Module 3,12/12/2016 06:54:04,0
11,109,Module 3,01/17/2017 07:34:44,0
12,109,Module 3,08/26/2017 11:40:19,0
13,109,Module 3,11/10/2017 10:00:13,0
14,109,Module 3,04/10/2018 10:47:41,0
15,109,Module 4,12/12/2016 06:54:04,0
16,109,Module 4,01/17/2017 07:34:44,0
17,109,Module 4,08/26/2017 11:40:19,1
18,109,Module 4,11/10/2017 10:00:13,1
19,109,Module 4,04/10/2018 10:47:41,1
20,109,Module 5,12/12/2016 06:54:04,0
21,109,Module 5,01/17/2017 07:34:44,0
22,109,Module 5,08/26/2017 11:40:19,0
23,109,Module 5,11/10/2017 10:00:13,0
24,109,Module 5,04/10/2018 10:47:41,0
25,109,Module 6,12/12/2016 06:54:04,0
26,109,Module 6,01/17/2017 07:34:44,0
27,109,Module 6,08/26/2017 11:40:19,0
28,109,Module 6,11/10/2017 10:00:13,0
29,109,Module 6,04/10/2018 10:47:41,0
30,109,Module 7,12/12/2016 06:54:04,0
31,109,Module 7,01/17/2017 07:34:44,0
32,109,Module 7,08/26/2017 11:40:19,0
33,109,Module 7,11/10/2017 10:00:13,0
34,109,Module 7,04/10/2018 10:47:41,0
35,109,Module 8,12/12/2016 06:54:04,0
36,109,Module 8,01/17/2017 07:34:44,0
37,109,Module 8,08/26/2017 11:40:19,0
38,109,Module 8,11/10/2017 10:00:13,0
39,109,Module 8,04/10/2018 10:47:41,1
40,109,Module 9,12/12/2016 06:54:04,0
41,109,Module 9,01/17/2017 07:34:44,0
42,109,Module 9,08/26/2017 11:40:19,0
43,109,Module 9,11/10/2017 10:00:13,0
44,109,Module 9,04/10/2018 10:47:41,1
45,109,Module 10,12/12/2016 06:54:04,0
46,109,Module 10,01/17/2017 07:34:44,0
47,109,Module 10,08/26/2017 11:40:19,0
48,109,Module 10,11/10/2017 10:00:13,1
49,109,Module 10,04/10/2018 10:47:41,1
50,109,Module 11,12/12/2016 06:54:04,0
51,109,Module 11,01/17/2017 07:34:44,0
52,109,Module 11,08/26/2017 11:40:19,1
53,109,Module 11,11/10/2017 10:00:13,1
54,109,Module 11,04/10/2018 10:47:41,1
55,109,Module 12,12/12/2016 06:54:04,0
56,109,Module 12,01/17/2017 07:34:44,0
57,109,Module 12,08/26/2017 11:40:19,0
58,109,Module 12,11/10/2017 10:00:13,1
59,109,Module 12,04/10/2018 10:47:41,1
60,109,Module 13,12/12/2016 06:54:04,0
61,109,Module 13,01/17/2017 07:34:44,0
62,109,Module 13,08/26/2017 11:40:19,0
63,109,Module 13,11/10/2017 10:00:13,1
64,109,Module 13,04/10/2018 10:47:41,1
65,109,Module 14,12/12/2016 06:54:04,0
66,109,Module 14,01/17/2017 07:34:44,1
67,109,Module 14,08/26/2017 11:40:19,1
68,109,Module 14,11/10/2017 10:00:13,1
69,109,Module 14,04/10/2018 10:47:41,1
70,109,Module 15,12/12/2016 06:54:04,0
71,109,Module 15,01/17/2017 07:34:44,0
72,109,Module 15,08/26/2017 11:40:19,0
73,109,Module 15,11/10/2017 10:00:13,1
74,109,Module 15,04/10/2018 10:47:41,1
75,109,Module 16,12/12/2016 06:54:04,0
76,109,Module 16,01/17/2017 07:34:44,1
77,109,Module 16,08/26/2017 11:40:19,1
78,109,Module 16,11/10/2017 10:00:13,1
79,109,Module 16,04/10/2018 10:47:41,1
0,11,Module 1,09/29/2016 11:43:37,0
1,11,Module 1,09/29/2016 12:52:02,0
2,11,Module 1,02/27/2017 13:24:24,0
3,11,Module 1,04/18/2017 12:39:49,0
4,11,Module 1,08/13/2017 08:53:24,0
5,11,Module 1,11/17/2017 08:52:25,0
6,11,Module 1,09/12/2018 10:42:17,0
7,11,Module 2,09/29/2016 11:43:37,0
8,11,Module 2,09/29/2016 12:52:02,0
9,11,Module 2,02/27/2017 13:24:24,0
10,11,Module 2,04/18/2017 12:39:49,0
11,11,Module 2,08/13/2017 08:53:24,0
12,11,Module 2,11/17/2017 08:52:25,0
13,11,Module 2,09/12/2018 10:42:17,0
14,11,Module 3,09/29/2016 11:43:37,0
15,11,Module 3,09/29/2016 12:52:02,0
16,11,Module 3,02/27/2017 13:24:24,0
17,11,Module 3,04/18/2017 12:39:49,0
18,11,Module 3,08/13/2017 08:53:24,0
19,11,Module 3,11/17/2017 08:52:25,0
20,11,Module 3,09/12/2018 10:42:17,0
21,11,Module 4,09/29/2016 11:43:37,0
22,11,Module 4,09/29/2016 12:52:02,0
23,11,Module 4,02/27/2017 13:24:24,0
24,11,Module 4,04/18/2017 12:39:49,0
25,11,Module 4,08/13/2017 08:53:24,0
26,11,Module 4,11/17/2017 08:52:25,0
27,11,Module 4,09/12/2018 10:42:17,0
28,11,Module 5,09/29/2016 11:43:37,0
29,11,Module 5,09/29/2016 12:52:02,0
30,11,Module 5,02/27/2017 13:24:24,0
31,11,Module 5,04/18/2017 12:39:49,0
32,11,Module 5,08/13/2017 08:53:24,0
33,11,Module 5,11/17/2017 08:52:25,0
34,11,Module 5,09/12/2018 10:42:17,0
35,11,Module 6,09/29/2016 11:43:37,0
36,11,Module 6,09/29/2016 12:52:02,1
37,11,Module 6,02/27/2017 13:24:24,1
38,11,Module 6,04/18/2017 12:39:49,1
39,11,Module 6,08/13/2017 08:53:24,1
40,11,Module 6,11/17/2017 08:52:25,1
41,11,Module 6,09/12/2018 10:42:17,1
42,11,Module 7,09/29/2016 11:43:37,0
43,11,Module 7,09/29/2016 12:52:02,0
44,11,Module 7,02/27/2017 13:24:24,0
45,11,Module 7,04/18/2017 12:39:49,0
46,11,Module 7,08/13/2017 08:53:24,0
47,11,Module 7,11/17/2017 08:52:25,0
48,11,Module 7,09/12/2018 10:42:17,1
49,11,Module 8,09/29/2016 11:43:37,0
50,11,Module 8,09/29/2016 12:52:02,0
51,11,Module 8,02/27/2017 13:24:24,0
52,11,Module 8,04/18/2017 12:39:49,1
53,11,Module 8,08/13/2017 08:53:24,1
54,11,Module 8,11/17/2017 08:52:25,1
55,11,Module 8,09/12/2018 10:42:17,1
56,11,Module 9,09/29/2016 11:43:37,0
57,11,Module 9,09/29/2016 12:52:02,0
58,11,Module 9,02/27/2017 13:24:24,0
59,11,Module 9,04/18/2017 12:39:49,0
60,11,Module 9,08/13/2017 08:53:24,0
61,11,Module 9,11/17/2017 08:52:25,1
62,11,Module 9,09/12/2018 10:42:17,1
63,11,Module 10,09/29/2016 11:43:37,0
64,11,Module 10,09/29/2016 12:52:02,0
65,11,Module 10,02/27/2017 13:24:24,0
66,11,Module 10,04/18/2017 12:39:49,0
67,11,Module 10,08/13/2017 08:53:24,1
68,11,Module 10,11/17/2017 08:52:25,1
69,11,Module 10,09/12/2018 10:42:17,1
70,11,Module 11,09/29/2016 11:43:37,0
71,11,Module 11,09/29/2016 12:52:02,0
72,11,Module 11,02/27/2017 13:24:24,0
73,11,Module 11,04/18/2017 12:39:49,0
74,11,Module 11,08/13/2017 08:53:24,0
75,11,Module 11,11/17/2017 08:52:25,0
76,11,Module 11,09/12/2018 10:42:17,1
77,11,Module 12,09/29/2016 11:43:37,0
78,11,Module 12,09/29/2016 12:52:02,0
79,11,Module 12,02/27/2017 13:24:24,0
80,11,Module 12,04/18/2017 12:39:49,1
81,11,Module 12,08/13/2017 08:53:24,1
82,11,Module 12,11/17/2017 08:52:25,1
83,11,Module 12,09/12/2018 10:42:17,1
84,11,Module 13,09/29/2016 11:43:37,0
85,11,Module 13,09/29/2016 12:52:02,0
86,11,Module 13,02/27/2017 13:24:24,0
87,11,Module 13,04/18/2017 12:39:49,0
88,11,Module 13,08/13/2017 08:53:24,0
89,11,Module 13,11/17/2017 08:52:25,0
90,11,Module 13,09/12/2018 10:42:17,1
91,11,Module 14,09/29/2016 11:43:37,0
92,11,Module 14,09/29/2016 12:52:02,0
93,11,Module 14,02/27/2017 13:24:24,0
94,11,Module 14,04/18/2017 12:39:49,0
95,11,Module 14,08/13/2017 08:53:24,1
96,11,Module 14,11/17/2017 08:52:25,1
97,11,Module 14,09/12/2018 10:42:17,1
98,11,Module 15,09/29/2016 11:43:37,0
99,11,Module 15,09/29/2016 12:52:02,0
100,11,Module 15,02/27/2017 13:24:24,0
101,11,Module 15,04/18/2017 12:39:49,0
102,11,Module 15,08/13/2017 08:53:24,1
103,11,Module 15,11/17/2017 08:52:25,1
104,11,Module 15,09/12/2018 10:42:17,1
105,11,Module 16,09/29/2016 11:43:37,0
106,11,Module 16,09/29/2016 12:52:02,0
107,11,Module 16,02/27/2017 13:24:24,0
108,11,Module 16,04/18/2017 12:39:49,1
109,11,Module 16,08/13/2017 08:53:24,1
110,11,Module 16,11/17/2017 08:52:25,1
111,11,Module 16,09/12/2018 10:42:17,1
0,110,Module 1,10/19/2016 07:27:12,0
1,110,Module 1,01/03/2017 12:28:55,0
2,110,Module 1,06/26/2017 10:06:58,0
3,110,Module 2,10/19/2016 07:27:12,0
4,110,Module 2,01/03/2017 12:28:55,0
5,110,Module 2,06/26/2017 10:06:58,0
6,110,Module 3,10/19/2016 07:27:12,0
7,110,Module 3,01/03/2017 12:28:55,0
8,110,Module 3,06/26/2017 10:06:58,0
9,110,Module 4,10/19/2016 07:27:12,0
10,110,Module 4,01/03/2017 12:28:55,0
11,110,Module 4,06/26/2017 10:06:58,0
12,110,Module 5,10/19/2016 07:27:12,0
13,110,Module 5,01/03/2017 12:28:55,0
14,110,Module 5,06/26/2017 10:06:58,0
15,110,Module 6,10/19/2016 07:27:12,0
16,110,Module 6,01/03/2017 12:28:55,0
17,110,Module 6,06/26/2017 10:06:58,0
18,110,Module 7,10/19/2016 07:27:12,0
19,110,Module 7,01/03/2017 12:28:55,0
20,110,Module 7,06/26/2017 10:06:58,0
21,110,Module 8,10/19/2016 07:27:12,0
22,110,Module 8,01/03/2017 12:28:55,0
23,110,Module 8,06/26/2017 10:06:58,0
24,110,Module 9,10/19/2016 07:27:12,0
25,110,Module 9,01/03/2017 12:28:55,0
26,110,Module 9,06/26/2017 10:06:58,0
27,110,Module 10,10/19/2016 07:27:12,0
28,110,Module 10,01/03/2017 12:28:55,0
29,110,Module 10,06/26/2017 10:06:58,1
30,110,Module 11,10/19/2016 07:27:12,0
31,110,Module 11,01/03/2017 12:28:55,1
32,110,Module 11,06/26/2017 10:06:58,1
33,110,Module 12,10/19/2016 07:27:12,0
34,110,Module 12,01/03/2017 12:28:55,0
35,110,Module 12,06/26/2017 10:06:58,0
36,110,Module 13,10/19/2016 07:27:12,0
37,110,Module 13,01/03/2017 12:28:55,0
38,110,Module 13,06/26/2017 10:06:58,0
39,110,Module 14,10/19/2016 07:27:12,0
40,110,Module 14,01/03/2017 12:28:55,0
41,110,Module 14,06/26/2017 10:06:58,0
42,110,Module 15,10/19/2016 07:27:12,0
43,110,Module 15,01/03/2017 12:28:55,0
44,110,Module 15,06/26/2017 10:06:58,0
45,110,Module 16,10/19/2016 07:27:12,0
46,110,Module 16,01/03/2017 12:28:55,0
47,110,Module 16,06/26/2017 10:06:58,0
0,111,Module 1,07/26/2016 06:13:11,0
1,111,Module 1,09/09/2016 08:06:49,1
2,111,Module 1,10/05/2017 10:06:42,1
3,111,Module 1,10/27/2017 08:19:08,1
4,111,Module 1,04/03/2018 08:50:47,1
5,111,Module 2,07/26/2016 06:13:11,0
6,111,Module 2,09/09/2016 08:06:49,0
7,111,Module 2,10/05/2017 10:06:42,0
8,111,Module 2,10/27/2017 08:19:08,1
9,111,Module 2,04/03/2018 08:50:47,1
10,111,Module 3,07/26/2016 06:13:11,0
11,111,Module 3,09/09/2016 08:06:49,0
12,111,Module 3,10/05/2017 10:06:42,0
13,111,Module 3,10/27/2017 08:19:08,0
14,111,Module 3,04/03/2018 08:50:47,0
15,111,Module 4,07/26/2016 06:13:11,0
16,111,Module 4,09/09/2016 08:06:49,0
17,111,Module 4,10/05/2017 10:06:42,0
18,111,Module 4,10/27/2017 08:19:08,0
19,111,Module 4,04/03/2018 08:50:47,0
20,111,Module 5,07/26/2016 06:13:11,0
21,111,Module 5,09/09/2016 08:06:49,1
22,111,Module 5,10/05/2017 10:06:42,1
23,111,Module 5,10/27/2017 08:19:08,1
24,111,Module 5,04/03/2018 08:50:47,1
25,111,Module 6,07/26/2016 06:13:11,0
26,111,Module 6,09/09/2016 08:06:49,1
27,111,Module 6,10/05/2017 10:06:42,1
28,111,Module 6,10/27/2017 08:19:08,1
29,111,Module 6,04/03/2018 08:50:47,1
30,111,Module 7,07/26/2016 06:13:11,0
31,111,Module 7,09/09/2016 08:06:49,1
32,111,Module 7,10/05/2017 10:06:42,1
33,111,Module 7,10/27/2017 08:19:08,1
34,111,Module 7,04/03/2018 08:50:47,1
35,111,Module 8,07/26/2016 06:13:11,0
36,111,Module 8,09/09/2016 08:06:49,1
37,111,Module 8,10/05/2017 10:06:42,1
38,111,Module 8,10/27/2017 08:19:08,1
39,111,Module 8,04/03/2018 08:50:47,1
40,111,Module 9,07/26/2016 06:13:11,0
41,111,Module 9,09/09/2016 08:06:49,0
42,111,Module 9,10/05/2017 10:06:42,0
43,111,Module 9,10/27/2017 08:19:08,0
44,111,Module 9,04/03/2018 08:50:47,0
45,111,Module 10,07/26/2016 06:13:11,0
46,111,Module 10,09/09/2016 08:06:49,1
47,111,Module 10,10/05/2017 10:06:42,1
48,111,Module 10,10/27/2017 08:19:08,1
49,111,Module 10,04/03/2018 08:50:47,1
50,111,Module 11,07/26/2016 06:13:11,0
51,111,Module 11,09/09/2016 08:06:49,0
52,111,Module 11,10/05/2017 10:06:42,0
53,111,Module 11,10/27/2017 08:19:08,0
54,111,Module 11,04/03/2018 08:50:47,1
55,111,Module 12,07/26/2016 06:13:11,0
56,111,Module 12,09/09/2016 08:06:49,1
57,111,Module 12,10/05/2017 10:06:42,1
58,111,Module 12,10/27/2017 08:19:08,1
59,111,Module 12,04/03/2018 08:50:47,2
60,111,Module 13,07/26/2016 06:13:11,0
61,111,Module 13,09/09/2016 08:06:49,0
62,111,Module 13,10/05/2017 10:06:42,0
63,111,Module 13,10/27/2017 08:19:08,1
64,111,Module 13,04/03/2018 08:50:47,1
65,111,Module 14,07/26/2016 06:13:11,0
66,111,Module 14,09/09/2016 08:06:49,0
67,111,Module 14,10/05/2017 10:06:42,0
68,111,Module 14,10/27/2017 08:19:08,1
69,111,Module 14,04/03/2018 08:50:47,1
70,111,Module 15,07/26/2016 06:13:11,0
71,111,Module 15,09/09/2016 08:06:49,0
72,111,Module 15,10/05/2017 10:06:42,0
73,111,Module 15,10/27/2017 08:19:08,0
74,111,Module 15,04/03/2018 08:50:47,0
75,111,Module 16,07/26/2016 06:13:11,0
